X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,class
2,303393,72432,236329,7009,23108,200114,1072436,600,39410,447519,0,103777,1919763,2992199,52272,0,56110,105048,678929,0,38412,717341,847358,656264,0,159243,700968,0,-548,2273980,878,2274858,2992199,749802,318309,-698,1856,0,104316,30344,65,134595,117637,0,0.14,847358,117558,170096,-347762,13700,128130,11,77412.85714,-49525,352213,302687,18441.57143,1520.214286,125004.1429,4.01,5.29,57.55,13.43,17.95,15.69,4.04,43.21,25.05,12.6,0.2,2.68,2.68,0.88,0.12,1.006667,23.54,42.07,197.12,120.6,155.37,-2.18,8.49,-7.09,157.96,93.57,31.53,23.97,76.03,508.33,11.09,94.063333,0.26,112.61,170.75,1.63,0.34,52.74,230.62,0
2,3667080,1244207,7823307,992496,353950,6070867,20518536,256664,0,3659463,487976,448435,5714170,26232706,6028673,2280585,4018936,345072,16397550,1430180,4126055,20523605,641406,3332119,0,107547,1394878,0,-13487,5404897,304204,5709101,26232706,7614776,6311019,358310,46120,0,-192529,69083,14723,-138169,-132065,0,-0.24,595195,-126833,-263603,-688860,584102,1082250,30059,77412.85714,159845,1995035,2154880,18441.57143,1520.214286,125004.1429,-0.56,-2.32,17.12,-0.14,-1.81,-1.73,0.71,12.43,-1.61,0,-0.44,8.43,8.43,11.87,-0.02,1.006667,52.12,42.58,95.84,62.79,66.57,45.41,19.29,21.36,125.13,79.85,359.49,78.24,21.76,190.83,208.18,94.063333,0.32,316.4,202.39,1.91,1.34,155.41,363.39,0
2,2008072,87126,3998280,60241,595494,8761906,15563536,93907,0,825543,6691,81233,3972036,19535571,1486000,1047559,4297930,341799,8778047,696000,3823283,12601330,2521780,213204,0,354475,3617576,0,0,6707035,227207,6934242,19535571,5012248,3565039,220132,30065,0,642712,54089,485,696316,579380,0,0.21,2521780,579380,215128,-1280113,49054,376267,153,77412.85714,-688565,2146455,1457889,18441.57143,1520.214286,125004.1429,3.11,8.69,28.87,12.77,13.89,11.56,1.07,11.17,2.45,16.79,0.09,2.66,2.66,1.99,0.25,1.006667,46.39,27.52,65.18,133.44,125.45,41.01,17.33,72.68,177.3,76.21,181.73,64.5,35.5,1287.27,98.24,94.063333,0.27,224.6,605.03,5.95,0.75,297.1,532.53,0
2,826247,5534,1256852,840719,205831,1677954,5206183,14062,79315,2850076,297241,608704,4783165,9989348,685970,0,1060428,826488,4077768,0,104294,4182062,1541741,1480335,0,191705,2453514,0,8884,5633861,173425,5807286,9989348,19972991,17756275,50438,-13385,0,1031920,63035,12841,1082113,906703,0,0.57,1541741,916225,571514,-850444,505015,164937,1321,77412.85714,-112672,1131654,1018981,18441.57143,1520.214286,125004.1429,9.98,16.63,11.1,5.34,5.42,4.54,0.25,5.49,14.02,16.21,0.37,3.65,3.65,12.96,0.69,1.006667,13.49,10.1,18.03,17.07,21.09,16.08,14.22,6.43,127.67,56.85,72.01,41.87,58.13,183.47,25.58,94.063333,2.2,12.51,25.46,6.49,3.66,13.21,24.76,0
2,395226,0,1359717,87537,27783,104523,3121662,45175,0,1483072,4590,196806,2544542,5666204,639000,0,230598,38554,1173128,330000,373689,1546817,1378092,2746817,0,62438,-67958,0,0,4119388,0,4119388,5666204,698212,552827,59827,35694,0,-295397,26789,704,-269313,-270184,0,-0.2,1378092,-270184,-411635,-822986,576006,-570624,39,77412.85714,-1805208,2065440,260232,18441.57143,1520.214286,125004.1429,-4.31,-6.32,20.82,-46.11,-38.57,-38.7,3.74,57.25,-35.09,0,-0.3,2.99,2.99,0.51,-0.23,1.006667,5.97,-17.98,-60,-50.43,-75.39,43.87,184.04,35.12,266.1,151.96,37.55,27.3,72.7,299.09,27.65,94.063333,0.11,506.52,53.93,0.49,0.16,197.05,363.4,0
2,438527,8942,1047311,41475,127769,1347260,3042464,0,0,348134,0,38591,601590,3644054,106000,211128,893093,49280,1489893,0,3389,1493282,312000,1178020,0,55988,396455,0,0,1942463,208308,2150772,3644054,1780164,1397412,8510,53552,0,34378,18082,24389,28070,22604,0,0.04,312000,22604,45078,85026,14209,-273735,1679,77412.85714,-141953,521024,379070,18441.57143,1520.214286,125004.1429,0.56,1.04,21.5,1.78,1.58,1.27,-0.35,18.35,3.03,19.47,0.14,6.23,6.23,5.71,0.1,1.006667,-10.18,-20.08,-37.62,624.2,249.52,-16.95,-3.5,-26.87,204.21,108.9,69.43,40.98,59.02,617.8,14.74,94.063333,0.44,168.67,292.66,4.27,0.82,191.88,269.44,0
2,1774013,24294,538296,362281,392110,7998217,11331984,264285,10615,831214,18918,214303,1820583,13152567,314000,24613,526744,2588502,5164858,820000,1462472,6627330,1877530,2805764,779,234064,688164,0,0,5606301,918936,6525237,13152567,4044684,2533220,13229,47746,0,766955,10758,9127,768585,557854,0,0.26,1877530,557854,-680226,-568057,49739,468861,5136,77412.85714,-774287,2442590,1668302,18441.57143,1520.214286,125004.1429,4.55,8.93,37.37,18.04,19,13.79,0.04,8.3,-13.17,27.42,-0.36,2.99,2.99,2.15,0.39,1.006667,82.02,258.52,1139.34,3994.72,1282.95,13.94,13.52,-21.49,219.41,52.84,101.56,50.39,49.61,901.06,30.46,94.063333,0.33,39.93,740.25,4.55,0.65,76.13,704.04,0
2,1001002,1032,39547,21187,12323,7676,1756538,65642,16412,26356,38147,56645,622973,2379511,0,450,41261,90806,364395,0,41208,405603,117500,1223293,0,58750,358014,0,155614,1913171,60737,1973908,2379511,451951,165368,-9909,32048,0,40659,8153,2477,46335,42257,0,0.38,117500,-53992,-5925,117503,43610,-41057,6273,77412.85714,76791,923043,999834,18441.57143,1520.214286,125004.1429,1.75,2.12,63.41,1.94,10.25,9.35,1.26,63.13,-1.63,8.8,-0.05,16.28,16.28,3.85,0.07,1.006667,28.4,31.35,-14.39,-71.63,-68.46,6.47,3.69,71.72,482.04,290.23,20.55,17.05,82.95,3060.18,0.05,94.063333,0.19,23.24,10.83,8.49,0.23,53.54,-19.47,0
2,424817,6973,459414,120164,0,95790,1246622,195763,0,304444,0,43722,654946,1901568,500500,67785,260979,30479,1044850,20000,20000,1064850,393120,247500,0,31826,154623,0,576,827645,9073,836718,1901568,439504,366084,16206,5818,0,-30714,3654,97,-27158,-28012,0,-0.07,393120,-27561,-108956,-88279,15416,169513,172,77412.85714,-27551,345472,317919,18441.57143,1520.214286,125004.1429,-1.45,-3.31,16.71,-7.45,-6.18,-6.37,0.81,19.39,-10.43,0,-0.28,2.11,2.11,1.12,-0.08,1.006667,-14.89,-27.71,-643.91,-203.17,-241.7,-18.43,-0.87,-1.71,119.31,98.61,127.27,56,44,281.4,70.31,94.063333,0.23,311.71,91.09,1.44,0.52,209.8,193,0
2,809416,366122,306190,29897,2607,194775,2156406,3991,99393,490969,18766,266800,2021257,4177663,131537,0,26259,24890,809856,0,59712,869568,814909,1422223,0,126369,957223,0,271,3283199,24896,3308095,4177663,1237613,371987,4323,28091,0,343655,11920,2280,353295,304912,0,0.41,738472,305001,364009,-555599,113567,862778,93,77412.85714,671279,138136,809416,18441.57143,1520.214286,125004.1429,8.12,11.26,69.94,25.8,28.55,24.64,0.78,42.6,44.95,13.69,0.49,4.03,4.03,1.52,0.39,1.006667,8.38,20.39,33.67,39.14,40.87,33.67,61.14,-11.26,266.27,183.28,26.29,20.81,79.19,648.98,3.98,94.063333,0.33,157.86,136.9,2.27,0.46,27.61,267.14,0
2,147914,85468,806137,66099,11561,792844,1937670,0,0,1508516,225541,173143,1935547,3873217,182000,174150,333444,171657,1077230,67284,174158,1251388,841506,673486,0,110644,928945,0,-106,2554474,67356,2621830,3873217,2030387,1580418,8849,355,0,105900,21054,2758,124197,103893,0,0.13,841506,103987,51627,-211902,146263,-38005,6607,77412.85714,-191673,300961,109287,18441.57143,1520.214286,125004.1429,2.76,4.02,22.16,8.12,6.12,5.12,0.9,13.13,4.79,16.35,0.06,3.04,3.04,2.41,0.2,1.006667,3.81,12.25,8.94,-8.74,-8.66,2.7,2.89,3.65,179.88,97.57,47.73,32.31,67.69,155.08,20.96,94.063333,0.54,93.14,140.18,1.17,0.79,52.34,180.98,0
2,74996,41378,178039,10959,2664,72123,383935,0,3090,474733,5291,26852,773963,1157899,255000,24865,68624,6357,629623,43249,44999,674622,2.00E+05,103752,27835,20331,131360,0,0,483277,0,483277,1157899,400898,279242,14484,0,0,19444,1509,8437,12516,12728,0,0.03,2.00E+05,12728,62774,6198,11686,-58522,0,77412.85714,10449,60927,71376,18441.57143,1520.214286,125004.1429,1.08,2.43,30.35,5.57,3.12,3.17,-1.73,20.63,9.97,0,0.31,2.42,2.42,2,0.11,1.006667,19.15,29,814.63,672.59,377.92,12.13,-13.14,-2.72,60.98,47.18,139.59,58.26,41.74,109.69,72.83,94.063333,0.34,154.35,70.6,0.82,0.76,61.97,162.99,0
2,773098,0,29329,3158,6859,10539,859769,0,815,1312236,171801,822,1710922,2570691,0,0,31347,5295,84016,81000,93887,177903,425880,1015852,1601,137365,612645,0,186772,2380114,12674,2392788,2570691,567034,325049,924,0,0,175137,5543,196,180484,135782,0,0.32,425880,322554,251223,-69537,77133,-24996,0,77412.85714,156688,616411,773098,18441.57143,1520.214286,125004.1429,5.61,6.07,42.68,30.99,31.83,23.95,0.94,11.48,299.02,24.77,0.59,5.59,5.59,1.33,0.41,1.006667,6.28,30.32,38.56,33.69,34.69,13.53,15.81,-1.96,1023.34,963.25,7.43,6.92,93.08,166.69,4.22,94.063333,0.23,16.26,9.12,0.38,0.25,23.95,1.44,0
2,2782616,750,355915,121051,36255,658710,4012395,10367,34395,1512159,70791,302952,2152744,6165139,1651950,645486,468543,84126,3123312,195130,445705,3569017,534291,1614685,0,40005,220953,0,0,2409934,186189,2596123,6165139,1782064,1574263,58648,1099,0,44261,49021,773,92510,91798,0,0.17,534291,91798,136606,-336779,398843,939224,0,77412.85714,739050,1693566,2432616,18441.57143,1520.214286,125004.1429,1.65,4.45,11.66,3.14,5.19,5.15,2.71,5.1,4.37,0.77,0.26,4.51,4.51,3.34,0.1,1.006667,25.05,1.17,117.29,167.85,174.97,26.66,67.69,5.08,128.47,101.67,137.47,57.89,42.11,160.35,98.39,94.063333,0.32,38.05,101.39,1.07,0.86,69.21,70.23,0
2,691290,20452,268099,29364,75724,265995,1354611,0,26988,210141,0,70020,1723365,3077975,0,1002,44594,106297,176687,0,8250,184937,401315,1899324,0,64440,525408,0,0,2890487,2551,2893038,3077975,305973,111422,-6485,900,0,48972,32474,608,80838,68544,0,0.17,401315,68544,-186356,166259,1798,-53626,0,77412.85714,-73724,684768,611043,18441.57143,1520.214286,125004.1429,2.16,2.38,63.58,18.4,26.42,22.4,10.41,46.09,-105.47,15.21,-0.46,7.2,7.2,0.76,0.14,1.006667,85.82,106.64,184.67,173.25,186.36,-4.4,3.96,-3.37,766.67,597.42,6.39,6.01,93.99,1376.71,0.03,94.063333,0.1,262.69,587.48,1.37,0.11,116.08,734.09,0
2,67732,0,405059,44568,72526,952459,1542344,0,0,16616,697,514,252124,1794468,202598,60000,499232,7655,1037895,0,0,1037895,120171,90608,8167,36568,500693,0,-43,756163,410,756572,1794468,904012,620673,3545,0,0,209537,7988,229,217296,173653,0,0.23,745730,173653,-205499,-30946,4479,185827,-43,77412.85714,-50663,118396,67732,18441.57143,1520.214286,125004.1429,12.69,25.41,31.34,24.04,24.04,19.21,0.86,7.13,-19.8,20.08,-0.28,1.01,1.01,1.21,0.29,1.006667,56.19,11.29,4.9,1.11,6.14,108.44,44.55,48.75,148.6,52.54,137.18,57.84,42.16,4369.96,34.71,94.063333,0.66,90.34,333.32,61.94,1.32,152.51,271.14,0
2,70971,170296,935045,48824,16254,491390,1739636,10000,0,684083,57302,137793,1265304,3004940,285706,0,208112,14429,680528,243954,271943,952471,270000,578701,0,118425,1049199,0,36144,2052469,0,2052469,3004940,2120292,1558572,42293,0,0,254586,17446,172,271860,226703,0,0.84,270000,239889,158420,-64337,59363,-164926,452,77412.85714,-70393,140666,70272,18441.57143,1520.214286,125004.1429,7.65,11.65,26.49,12.51,12.82,10.69,0.81,11.53,23.28,16.61,0.59,7.6,7.6,7.85,0.98,1.006667,7.98,17.16,21.42,15.63,12.97,6.37,16.02,0.84,255.63,175.24,46.41,31.7,68.3,309.75,29.78,94.063333,0.72,144.83,78.07,2.89,1.09,43.38,179.51,0
2,1179271,47190,4577401,522701,373371,27335,8438695,45605,50457,239395,113801,189043,1804723,10243417,1629919,42050,2270502,32706,5328973,239385,1369676,6698649,1201851,752566,0,146888,1365693,0,96320,3558643,-13873,3544768,10243417,2671944,2055173,32111,3027,0,229162,15555,852,243865,197028,0,0.17,1201851,197028,-596400,-1407878,546797,2813528,0,77412.85714,809248,370023,1179271,18441.57143,1520.214286,125004.1429,2.32,5.8,23.08,10.26,9.13,7.37,0.55,10.17,-11.19,19.21,-0.5,2.96,2.96,2.22,0.23,1.006667,12.23,3.9,-20.64,-19.47,-22.75,59.46,12.14,0.25,158.35,116.38,188.97,65.39,34.61,1380.8,84.75,94.063333,0.31,428.63,2.66,7.69,0.79,265.91,165.39,0
2,450954,25210,492013,91069,10456,518352,1616347,259196,0,1033152,283599,277315,2378216,3994563,1004000,320874,227927,26075,1774054,62000,195022,1969075,798610,614153,380,61338,488433,0,2158,1955610,69878,2025488,3994563,1308328,986413,27963,17562,0,131814,18234,2541,147507,121870,0,0.15,798610,123190,106019,-346311,239896,257294,-101,77412.85714,16898,321099,337997,18441.57143,1520.214286,125004.1429,3.28,6.19,24.61,8.56,11.27,9.31,1.2,13.53,5.98,17.38,0.13,2.45,2.45,1.64,0.14,1.006667,17.61,15.87,-19.48,-6.81,-5.22,24.26,9.67,31.23,91.11,55.16,97.21,49.29,50.71,158.53,71.36,94.063333,0.35,101,137.87,1.09,0.66,64.76,174.11,0
2,392985,200,138982,12693,48921,698967,1844460,0,0,524915,256396,68471,1259120,3103581,0,118918,210258,17876,618214,0,27474,645687,851196,80661,0,0,1641046,0,0,2457893,0,2457893,3103581,1347750,663671,-4039,22202,0,302141,9605,2503,309243,243504,0,0.29,851196,243504,38459,-387378,143005,10577,0,77412.85714,-338342,724051,385708,18441.57143,1520.214286,125004.1429,8.07,10.26,50.76,20.87,22.95,18.07,0.53,29.29,6.22,21.26,0.05,2.89,2.89,1.58,0.33,1.006667,3.8,2.73,-4.21,-3.4,-2.77,5.48,2.89,7.95,298.35,95,26.27,20.8,79.2,314.59,4.84,94.063333,0.45,33.76,253.52,1.8,0.57,87.9,199.37,0
2,474053,216847,423456,25470,1034,436390,2062236,450,100554,1225935,84745,120228,1847431,3909667,0,0,1005107,821,1099342,0,62971,1162313,448100,1203836,0,60654,593397,0,-2373,2303612,443742,2747354,3909667,3157354,2795495,-1270,19711,0,144140,14715,818,158038,129418,0,0.16,448100,129991,445034,-17894,150547,-186394,1618,77412.85714,242362,231484,473846,18441.57143,1520.214286,125004.1429,3.32,4.73,11.46,4.26,5.01,4.1,0.44,7,40.48,18.11,0.99,5.14,5.14,7.05,0.3,1.006667,4.42,9.19,7.53,0.06,6.64,2.12,1.86,-2.68,187.59,101.66,42.31,29.73,70.27,209.59,0.08,94.063333,0.81,57.13,43.8,2.38,1.15,94.55,6.38,0
2,602711,0,880072,262703,104351,219651,2104290,13990,0,545775,296858,689143,3198595,5302885,640000,73001,343705,66167,1806924,539000,577560,2384484,837640,1308851,0,43048,531449,0,0,2720988,197413,2918401,5302885,1594705,1079755,47619,1469,0,170086,10454,5568,174972,163063,0,0.16,837640,163063,99748,-628322,378454,688930,0,77412.85714,160356,385892,546248,18441.57143,1520.214286,125004.1429,3.34,5.72,32.29,11.3,10.97,10.23,0.31,17.65,5.52,6.81,0.12,3.25,3.25,1.9,0.22,1.006667,52.18,47.76,67.75,61.51,68.58,36.79,20.82,33.4,116.46,87.84,81.71,44.97,55.03,379.38,44.78,94.063333,0.33,128.16,42.03,1.92,0.56,84.27,85.92,0
2,29606,950,208543,16166,22547,167881,650867,0,0,866623,2103,162315,1103683,1754550,120000,0,159684,48983,424121,0,1131,425251,502000,481664,0,20241,320059,0,0,1323964,5335,1329299,1754550,1207291,1047075,2506,0,0,16191,3760,37,19915,18101,0,0.04,502000,18101,36153,-64761,42157,20000,0,77412.85714,-8608,35527,26919,18441.57143,1520.214286,125004.1429,1.04,1.37,13.27,1.51,1.65,1.5,0.31,11.19,8.52,9.11,0.07,2.64,2.64,2.4,0.04,1.006667,-2.63,-13.31,-48.81,-40.48,-38.07,9.01,0.69,4.69,153.46,61.69,31.99,24.24,75.76,153.02,9.03,94.063333,0.69,43.13,48.83,1.37,0.91,43,48.97,0
2,697845,13349,241909,72632,83466,282779,1391980,0,0,123457,35204,129258,436182,1828162,5000,11890,394989,43071,508282,0,7989,516272,350327,543767,0,33688,343322,0,0,1271105,40786,1311891,1828162,759767,610379,-5389,633,0,65608,7645,865,72388,60544,0,0.16,350327,60544,20863,-62624,70588,-14373,0,77412.85714,-56136,749708,693571,18441.57143,1520.214286,125004.1429,3.35,4.69,19.66,8.6,9.53,7.97,0.89,10.67,4.1,16.36,0.06,3.63,3.63,2.17,0.19,1.006667,38.36,24.02,21.47,15.53,15.64,8.53,5.47,29.21,273.86,203.94,39.35,28.24,71.76,826.85,1.29,94.063333,0.42,84.02,126.1,5.38,0.59,163.61,46.51,0
2,360558,194894,672265,64493,55171,340278,2041097,176373,23133,905350,219946,102677,1477477,3518574,506655,101135,248938,17934,1285548,0,43343,1328891,610808,1183968,0,111142,273709,0,158,2179785,9898,2189683,3518574,1821879,888813,22963,1692,0,125276,7024,10858,121442,99147,0,0.16,610808,99198,52243,-77165,74413,-188641,4067,77412.85714,-209497,512996,303498,18441.57143,1520.214286,125004.1429,2.85,4.57,51.21,8.03,6.67,5.44,-0.21,41.04,4.06,18.36,0.09,3.57,3.57,2.98,0.24,1.006667,-1.28,14.96,61.43,54.82,43.03,23.13,75.73,5.97,158.77,99.79,60.69,37.77,62.23,194.17,29.86,94.063333,0.52,120.7,102.69,1.64,0.84,66.48,156.91,0
2,139584,9889,75738,23086,8885,159279,673471,11368,0,618830,284493,166060,1089384,1762855,0,0,34849,37896,205861,0,0,205861,502604,454387,0,80762,519242,0,0,1556994,0,1556994,1762855,734261,647422,-3681,-3355,0,-15045,205567,335,190185,137402,0,0.27,502604,137402,-41108,22673,103665,-50259,0,77412.85714,-68694,208280,139584,18441.57143,1520.214286,125004.1429,8.11,9.08,11.83,-1.88,25.9,18.71,27.95,13.87,-19.97,27.75,-0.08,3.1,3.1,1.46,-0.03,1.006667,-7.08,25.85,48.28,69.9,50.84,7.24,14.92,2.58,327.15,113.72,13.22,11.68,88.32,172.36,0,94.063333,0.43,34.47,63.17,0.81,0.49,14.66,82.98,0
2,433510,47061,422092,27650,19144,331737,1734956,21680,0,191609,27971,81526,570651,2305606,0,72147,227387,30023,439392,0,20575,459967,749142,263042,0,73115,610700,0,-442,1695556,150083,1845639,2305606,886107,527792,-5930,19141,0,40836,33755,849,73741,65512,0,0.08,749142,65593,-82552,-15230,23671,164195,84,77412.85714,66496,367013,433510,18441.57143,1520.214286,125004.1429,3.02,3.71,40.44,2.86,8.32,7.39,3.71,37.55,-18.79,11.16,-0.11,2.26,2.26,1.18,0.03,1.006667,17.93,10.42,-65.53,-37.89,-39.71,19.92,13.83,11.67,394.85,210.33,24.92,19.95,80.05,840.53,3.91,94.063333,0.41,128.78,144.61,4.15,0.5,110.7,162.69,0
2,782349,32276,743414,54794,292078,342822,2998700,12103,21709,784316,430273,199440,1807080,4805781,150000,232687,345438,101590,961107,617390,651664,1612771,270736,2030820,0,93974,568320,0,-5,2947143,245868,3193010,4805781,1150453,724614,18297,4580,0,108853,11728,1024,119557,100814,0,0.4,248657,100814,-167337,-1188447,638800,1734090,1983,77412.85714,380286,314605,694891,18441.57143,1520.214286,125004.1429,2.52,4.27,37.01,9.4,10.39,8.76,0.93,25.6,-17.41,15.68,-0.67,10.89,10.89,4.25,0.4,1.006667,22.21,21.95,36.97,27.25,31.03,66.05,123.03,71.53,312,192.5,50.51,33.56,66.44,309.27,32.73,94.063333,0.29,190.32,115.81,1.06,0.49,134.22,171.91,0
2,762107,0,6414,121452,296733,1429526,3793803,0,123987,1167900,120193,132154,2098564,5892368,0,13500,1769017,1209186,3557178,0,81912,3639090,4.00E+05,2475898,0,99290,-721909,0,0,2253278,0,2253278,5892368,7792683,6011996,6854,7797,0,10686,36291,11040,35937,6958,0,0.02,4.00E+05,6958,165128,-679603,177477,0,0,77412.85714,-514476,1266747,752270,18441.57143,1520.214286,125004.1429,0.12,0.31,22.85,0.06,0.46,0.09,0.32,22.24,4.64,80.64,0.41,5.63,5.63,19.48,0.01,1.006667,-9.91,-10.63,106.15,133.19,104.88,-12.34,-12.62,6.69,106.65,29.95,161.5,61.76,38.24,174.93,0.6,94.063333,1.29,0.16,68.54,5.91,3.46,87.18,-18.48,1
2,277516,96398,404373,20923,14887,330316,1191166,57731,0,229918,182,44661,501252,1692417,37100,41757,145549,122973,363282,0,4984,368266,588616,426727,0,63321,104877,0,0,1183541,140610,1324151,1692417,238768,152815,-1890,-4028,0,-34388,30207,423,-4605,-4619,0,-0.01,588616,-4619,30170,-236,322,-33602,2349,77412.85714,-1320,267213,265893,18441.57143,1520.214286,125004.1429,-0.27,-0.35,34.12,-5.07,-1.99,-1.99,12.84,39.15,8.3,0,0.05,1.99,1.99,0.39,-0.02,1.006667,-17.28,15.79,44.39,83.27,84.53,-2.97,-5.51,-4.11,327.89,218.34,27.81,21.76,78.24,575.47,5.96,94.063333,0.14,574.48,527.75,0.98,0.17,218.01,884.21,0
2,162408,22645,177366,88546,6616,267733,725315,8417,0,196637,718,34113,268761,994076,0,7429,18792,23857,92529,7100,52828,145357,120000,365592,0,45984,221500,0,0,753075,95643,848719,994076,218270,122065,-190,35972,0,54522,7238,302,61458,52084,0,0.39,120000,52084,-56545,47194,5909,5238,0,77412.85714,-4113,166523,162408,18441.57143,1520.214286,125004.1429,5.26,6.17,44.08,8.64,28.16,23.86,3.18,34.83,-61.11,15.25,-0.47,6.28,6.28,1.82,0.16,1.006667,-0.59,-4.14,-12.91,35.67,33.02,3.8,2.35,-6.06,783.88,398.83,17.13,14.62,85.38,433.64,1.71,94.063333,0.22,275.43,539.68,1.08,0.26,41.93,773.19,0
2,236604,19083,1243249,113484,110164,334935,2058628,136880,0,253181,31712,148001,669226,2727854,439990,35504,263033,25901,839343,205000,256575,1095917,378896,459043,0,66390,626220,0,0,1530549,101388,1631937,2727854,903196,514857,14410,8934,0,79212,19191,353,98051,87879,0,0.21,378896,87879,-391041,-142707,31382,275230,0,77412.85714,-258519,472396,213876,18441.57143,1520.214286,125004.1429,3.47,5.49,43,8.31,10.86,9.73,2.09,32.26,-46.59,10.37,-1.03,4.04,4.04,2.38,0.2,1.006667,22.73,29.13,-9.57,0.35,13.76,19.18,9.89,-3.57,245.27,191.71,67.15,40.18,59.82,644.78,41.7,94.063333,0.36,335.91,152.33,3.2,0.56,139.07,349.18,0
2,1222127,222500,2125969,628373,62320,3804268,8857387,612065,0,3705822,2737429,1242706,9290547,18147934,3991584,455069,540289,146902,7432726,894391,3685381,11118107,2910870,2819488,0,29414,935063,0,30021,6724855,304972,7029827,18147934,5178155,4456816,238808,22566,0,182118,61140,2187,241071,216548,0,0.07,2910870,247040,-891334,-1155810,747809,1836467,742,77412.85714,-209936,1325793,1115856,18441.57143,1520.214286,125004.1429,1.27,3.14,13.93,3.51,4.66,4.18,1.14,5.62,-11.99,10.17,-0.31,2.31,2.31,1.78,0.06,1.006667,60.94,21.77,11.81,-7.92,-6.64,32.05,43.01,12.9,119.17,48.88,158.16,61.26,38.74,159.89,125.07,94.063333,0.3,108.65,201.61,0.82,0.75,29.21,281.05,0
2,695971,43043,1064587,96641,99292,382208,2402189,54227,41468,1206670,313475,462046,2830033,5232223,1271800,61363,613840,13071,2073202,513000,1604567,3677770,373440,784320,0,38327,295787,0,-364,1491509,62944,1554453,5232223,963659,677857,51268,17838,0,47065,8655,3120,52600,45778,0,0.14,373440,45436,-48337,-627798,305594,1072063,66,77412.85714,395992,181701,577693,18441.57143,1520.214286,125004.1429,1.03,2.99,29.66,3.65,5.46,4.75,0.57,20.24,-2.33,12.97,-0.13,3.99,3.99,2.58,0.09,1.006667,23.26,20.68,4319.72,1798.97,7197.36,41.57,-4.37,8.81,115.87,91.79,236.6,70.29,29.71,155.97,138.29,94.063333,0.22,269.88,125.84,0.66,0.63,174.25,221.47,0
2,348333,36817,854343,166931,85733,580953,2076904,98904,24487,1398753,246709,162769,1967608,4044513,890000,132878,196219,54703,1312835,230000,307916,1620751,960000,677697,0,118615,668356,0,-906,2423762,0,2423762,4044513,1010090,786599,38962,184,0,6188,17901,2006,22083,20575,0,0.02,960000,20528,51592,-31640,57400,25642,-608,77412.85714,44984,259113,304097,18441.57143,1520.214286,125004.1429,0.52,0.85,22.13,1.64,2.19,2.04,1.57,15.93,3.93,6.83,0.05,2.52,2.52,1.05,0.02,1.006667,-1.52,-9.74,-59.31,-45.29,-42.94,-3.06,0.47,-0.27,158.2,100.94,66.87,40.07,59.93,161.28,51.69,94.063333,0.25,223.05,212.27,0.61,0.42,70.63,364.69,0
2,559298,2120,762286,47575,101185,948478,2499181,800,0,40221,0,23077,1083431,3582612,392000,0,205033,354195,1266576,408830,1114355,2380931,441133,100639,0,13071,642347,0,-659,1196530,5151,1201681,3582612,852695,575232,23092,38,0,180838,9839,87,190590,142986,0,0.46,314510,142731,-3302,-310753,992,572982,119,77412.85714,259044,300255,559298,18441.57143,1520.214286,125004.1429,4.41,12.59,32.54,20.93,22.35,16.77,1.14,8.57,-0.26,24.98,-0.01,3.8,3.8,2.71,0.57,1.006667,190.12,99.88,123.87,153.71,183.58,117.29,22.25,32.91,197.32,112.5,198.13,66.46,33.54,4004.15,72.77,94.063333,0.26,262.21,369.48,20.7,0.75,85.77,545.92,0
